event_id,user_id,event_time,event_name,service_category,provider_id,session_id,device,ab_group
E000315,U0039,2026-04-10 08:06:00,visit,인테리어,P063,SU0039_5,mobile,B
E000316,U0039,2026-04-10 08:00:00,search,인테리어,P063,SU0039_5,mobile,B
E000317,U0039,2026-04-10 08:01:00,view_provider,인테리어,P063,SU0039_5,mobile,B
E000318,U0039,2026-04-10 08:02:00,start_request,인테리어,P063,SU0039_5,mobile,B
E000319,U0039,2026-04-10 08:03:00,submit_request,인테리어,P063,SU0039_5,mobile,B
E000320,U0039,2026-04-10 08:21:00,view_quote,인테리어,P063,SU0039_5,mobile,B
E000321,U0040,2026-03-15 13:05:00,visit,청소,P032,SU0040_1,mobile,B
E000322,U0040,2026-03-15 13:06:00,search,청소,P032,SU0040_1,mobile,B
E000323,U0040,2026-04-01 10:00:00,visit,사진촬영,P074,SU0040_2,desktop,B
E000324,U0040,2026-04-01 10:01:00,search,사진촬영,P074,SU0040_2,desktop,B
E000325,U0040,2026-05-03 17:02:00,visit,인테리어,P042,SU0040_3,mobile,B
E000326,U0040,2026-05-09 16:03:00,visit,이사,P063,SU0040_4,mobile,A
E000327,U0040,2026-05-09 16:04:00,search,이사,P063,SU0040_4,mobile,A
E000328,U0040,2026-05-09 16:05:00,view_provider,이사,P063,SU0040_4,mobile,A
E000329,U0040,2026-05-09 16:06:00,start_request,이사,P063,SU0040_4,mobile,A
E000330,U0040,2026-05-09 16:00:00,submit_request,이사,P063,SU0040_4,mobile,A
E000331,U0040,2026-02-26 14:01:00,visit,이사,P050,SU0040_5,mobile,A
E000332,U0040,2026-02-26 14:02:00,search,이사,P050,SU0040_5,mobile,A
E000333,U0040,2026-02-26 14:03:00,view_provider,이사,P050,SU0040_5,mobile,A
E000334,U0041,2026-04-01 12:04:00,visit,이사,P044,SU0041_1,mobile,B
E000335,U0041,2026-04-01 12:05:00,search,이사,P044,SU0041_1,mobile,B
E000336,U0041,2026-04-01 12:06:00,view_provider,이사,P044,SU0041_1,mobile,B
E000337,U0041,2026-04-01 12:00:00,start_request,이사,P044,SU0041_1,mobile,B
E000338,U0041,2026-04-01 12:01:00,submit_request,이사,P044,SU0041_1,mobile,B
E000339,U0041,2026-02-03 15:02:00,visit,운동,P049,SU0041_2,mobile,A
E000340,U0041,2026-02-03 15:03:00,search,운동,P049,SU0041_2,mobile,A
E000341,U0041,2026-01-18 09:04:00,visit,사진촬영,P031,SU0041_3,mobile,A
E000342,U0041,2026-02-22 20:05:00,visit,과외,P044,SU0041_4,mobile,A
E000343,U0042,2026-05-23 09:06:00,visit,청소,P075,SU0042_1,mobile,A
E000344,U0042,2026-05-23 09:00:00,search,청소,P075,SU0042_1,mobile,A
E000345,U0042,2026-05-23 09:01:00,view_provider,청소,P075,SU0042_1,mobile,A
E000346,U0042,2026-05-23 09:02:00,start_request,청소,P075,SU0042_1,mobile,A
E000347,U0042,2026-05-23 09:03:00,submit_request,청소,P075,SU0042_1,mobile,A
E000348,U0042,2026-05-23 11:44:00,view_quote,청소,P075,SU0042_1,mobile,A
E000349,U0042,2026-05-15 20:05:00,visit,운동,P051,SU0042_2,mobile,B
E000350,U0042,2026-05-15 20:06:00,search,운동,P051,SU0042_2,mobile,B
E000351,U0042,2026-05-15 20:00:00,view_provider,운동,P051,SU0042_2,mobile,B
E000352,U0042,2026-04-18 09:01:00,visit,과외,P033,SU0042_3,desktop,B
E000353,U0042,2026-04-18 09:02:00,search,과외,P033,SU0042_3,desktop,B
E000354,U0042,2026-05-25 15:03:00,visit,과외,P057,SU0042_4,mobile,B
E000355,U0042,2026-05-25 15:04:00,search,과외,P057,SU0042_4,mobile,B
E000356,U0042,2026-05-25 15:05:00,view_provider,과외,P057,SU0042_4,mobile,B
E000357,U0042,2026-05-25 15:06:00,start_request,과외,P057,SU0042_4,mobile,B
E000358,U0042,2026-05-25 15:00:00,submit_request,과외,P057,SU0042_4,mobile,B
E000359,U0043,2026-05-09 15:01:00,visit,과외,P025,SU0043_1,mobile,B
E000360,U0043,2026-05-09 15:02:00,search,과외,P025,SU0043_1,mobile,B
E000361,U0043,2026-05-09 15:03:00,view_provider,과외,P025,SU0043_1,mobile,B
E000362,U0043,2026-04-18 20:04:00,visit,사진촬영,P073,SU0043_2,desktop,B
E000363,U0043,2026-04-18 20:05:00,search,사진촬영,P073,SU0043_2,desktop,B
E000364,U0043,2026-05-20 21:06:00,visit,인테리어,P012,SU0043_3,mobile,A
E000365,U0043,2026-05-20 21:00:00,search,인테리어,P012,SU0043_3,mobile,A
E000366,U0043,2026-05-20 21:01:00,view_provider,인테리어,P012,SU0043_3,mobile,A
E000367,U0043,2026-05-20 21:02:00,start_request,인테리어,P012,SU0043_3,mobile,A
E000368,U0043,2026-05-20 21:03:00,submit_request,인테리어,P012,SU0043_3,mobile,A
E000369,U0043,2026-04-17 17:04:00,visit,운동,P042,SU0043_4,mobile,A
E000370,U0043,2026-04-17 17:05:00,search,운동,P042,SU0043_4,mobile,A
E000371,U0043,2026-04-11 13:06:00,visit,이사,P058,SU0043_5,desktop,B
E000372,U0043,2026-04-11 13:00:00,search,이사,P058,SU0043_5,desktop,B
E000373,U0044,2026-02-24 20:01:00,visit,사진촬영,P028,SU0044_1,desktop,B
E000374,U0044,2026-02-24 20:02:00,search,사진촬영,P028,SU0044_1,desktop,B
E000375,U0044,2026-02-06 22:03:00,visit,이사,P034,SU0044_2,desktop,A
E000376,U0044,2026-02-06 22:04:00,search,이사,P034,SU0044_2,desktop,A
E000377,U0045,2026-01-23 13:05:00,visit,과외,P046,SU0045_1,mobile,B
E000378,U0045,2026-01-25 18:06:00,visit,과외,P073,SU0045_2,mobile,A
E000379,U0045,2026-01-25 18:00:00,search,과외,P073,SU0045_2,mobile,A
E000380,U0045,2026-02-07 21:01:00,visit,인테리어,P006,SU0045_3,mobile,A
E000381,U0045,2026-02-07 21:02:00,search,인테리어,P006,SU0045_3,mobile,A
E000382,U0045,2026-02-07 21:03:00,view_provider,인테리어,P006,SU0045_3,mobile,A
E000383,U0045,2026-02-07 21:04:00,start_request,인테리어,P006,SU0045_3,mobile,A
E000384,U0045,2026-02-07 21:05:00,submit_request,인테리어,P006,SU0045_3,mobile,A
E000385,U0045,2026-02-07 21:59:00,view_quote,인테리어,P006,SU0045_3,mobile,A
E000386,U0045,2026-02-13 18:00:00,visit,운동,P006,SU0045_4,desktop,A
E000387,U0046,2026-04-10 09:01:00,visit,인테리어,P054,SU0046_1,mobile,A
E000388,U0046,2026-04-10 09:02:00,search,인테리어,P054,SU0046_1,mobile,A
E000389,U0046,2026-04-11 11:03:00,visit,과외,P041,SU0046_2,desktop,A
E000390,U0047,2026-02-28 22:04:00,visit,과외,P070,SU0047_1,mobile,B
E000391,U0047,2026-02-28 22:05:00,search,과외,P070,SU0047_1,mobile,B
E000392,U0047,2026-02-28 22:06:00,view_provider,과외,P070,SU0047_1,mobile,B
E000393,U0047,2026-04-16 20:00:00,visit,운동,P054,SU0047_2,mobile,B
E000394,U0048,2026-05-17 08:01:00,visit,과외,P041,SU0048_1,mobile,B
E000395,U0048,2026-05-17 08:02:00,search,과외,P041,SU0048_1,mobile,B
E000396,U0048,2026-05-25 22:03:00,visit,청소,P020,SU0048_2,mobile,B
E000397,U0048,2026-04-02 22:04:00,visit,이사,P027,SU0048_3,desktop,B
E000398,U0048,2026-04-02 22:05:00,search,이사,P027,SU0048_3,desktop,B
E000399,U0048,2026-04-02 22:06:00,view_provider,이사,P027,SU0048_3,desktop,B
E000400,U0049,2026-05-06 11:00:00,visit,과외,P054,SU0049_1,mobile,A
E000401,U0049,2026-05-09 19:01:00,visit,이사,P011,SU0049_2,mobile,B
E000402,U0049,2026-05-09 19:02:00,search,이사,P011,SU0049_2,mobile,B
E000403,U0049,2026-05-09 19:03:00,view_provider,이사,P011,SU0049_2,mobile,B
E000404,U0049,2026-05-13 08:04:00,visit,과외,P045,SU0049_3,mobile,A
E000405,U0049,2026-05-13 08:05:00,search,과외,P045,SU0049_3,mobile,A
E000406,U0049,2026-05-13 08:06:00,view_provider,과외,P045,SU0049_3,mobile,A
E000407,U0049,2026-03-10 16:00:00,visit,사진촬영,P008,SU0049_4,desktop,B
E000408,U0049,2026-03-16 20:01:00,visit,과외,P038,SU0049_5,mobile,B
E000409,U0049,2026-03-16 20:02:00,search,과외,P038,SU0049_5,mobile,B
E000410,U0049,2026-03-16 20:03:00,view_provider,과외,P038,SU0049_5,mobile,B
E000411,U0049,2026-03-16 20:04:00,start_request,과외,P038,SU0049_5,mobile,B
E000412,U0049,2026-03-16 20:05:00,submit_request,과외,P038,SU0049_5,mobile,B
E000413,U0050,2026-03-18 16:06:00,visit,사진촬영,P033,SU0050_1,desktop,B
E000414,U0050,2026-03-18 16:00:00,search,사진촬영,P033,SU0050_1,desktop,B
E000415,U0051,2026-04-21 14:01:00,visit,인테리어,P061,SU0051_1,mobile,B
E000416,U0051,2026-04-21 14:02:00,search,인테리어,P061,SU0051_1,mobile,B
E000417,U0051,2026-04-21 14:03:00,view_provider,인테리어,P061,SU0051_1,mobile,B
E000418,U0051,2026-04-19 14:04:00,visit,청소,P055,SU0051_2,desktop,B
E000419,U0051,2026-04-19 14:05:00,search,청소,P055,SU0051_2,desktop,B
E000420,U0051,2026-05-28 11:06:00,visit,사진촬영,P013,SU0051_3,desktop,A
E000421,U0051,2026-05-28 11:00:00,search,사진촬영,P013,SU0051_3,desktop,A
E000422,U0052,2026-02-28 09:01:00,visit,이사,P043,SU0052_1,mobile,A
E000423,U0052,2026-02-28 09:02:00,search,이사,P043,SU0052_1,mobile,A
E000424,U0052,2026-02-04 13:03:00,visit,이사,P018,SU0052_2,mobile,A
E000425,U0052,2026-02-04 13:04:00,search,이사,P018,SU0052_2,mobile,A
E000426,U0052,2026-03-13 14:05:00,visit,과외,P044,SU0052_3,mobile,B
E000427,U0053,2026-04-22 20:06:00,visit,사진촬영,P007,SU0053_1,mobile,B
E000428,U0053,2026-04-22 20:00:00,search,사진촬영,P007,SU0053_1,mobile,B
E000429,U0053,2026-04-03 19:01:00,visit,과외,P080,SU0053_2,mobile,B
E000430,U0053,2026-04-03 19:02:00,search,과외,P080,SU0053_2,mobile,B
E000431,U0053,2026-04-03 19:03:00,view_provider,과외,P080,SU0053_2,mobile,B
E000432,U0053,2026-04-03 19:04:00,start_request,과외,P080,SU0053_2,mobile,B
E000433,U0053,2026-04-03 19:05:00,submit_request,과외,P080,SU0053_2,mobile,B
E000434,U0053,2026-04-03 21:49:00,view_quote,과외,P080,SU0053_2,mobile,B
E000435,U0053,2026-04-03 23:26:00,complete_transaction,과외,P080,SU0053_2,mobile,B
E000436,U0054,2026-02-15 14:01:00,visit,청소,P039,SU0054_1,mobile,B
E000437,U0054,2026-02-15 14:02:00,search,청소,P039,SU0054_1,mobile,B
E000438,U0054,2026-02-15 14:03:00,view_provider,청소,P039,SU0054_1,mobile,B
E000439,U0054,2026-04-13 12:04:00,visit,운동,P055,SU0054_2,mobile,B
E000440,U0054,2026-04-29 21:05:00,visit,운동,P005,SU0054_3,mobile,A
E000441,U0055,2026-04-13 09:06:00,visit,이사,P069,SU0055_1,mobile,A
E000442,U0055,2026-04-15 18:00:00,visit,과외,P052,SU0055_2,mobile,A
E000443,U0055,2026-04-15 18:01:00,search,과외,P052,SU0055_2,mobile,A
E000444,U0055,2026-04-15 18:02:00,view_provider,과외,P052,SU0055_2,mobile,A
E000445,U0055,2026-03-07 13:03:00,visit,과외,P044,SU0055_3,mobile,A
E000446,U0055,2026-03-07 13:04:00,search,과외,P044,SU0055_3,mobile,A
E000447,U0055,2026-03-07 13:05:00,view_provider,과외,P044,SU0055_3,mobile,A
E000448,U0055,2026-03-07 13:06:00,start_request,과외,P044,SU0055_3,mobile,A
E000449,U0055,2026-03-07 13:00:00,submit_request,과외,P044,SU0055_3,mobile,A
E000450,U0055,2026-03-07 14:45:00,view_quote,과외,P044,SU0055_3,mobile,A
E000451,U0056,2026-03-10 14:02:00,visit,이사,P043,SU0056_1,desktop,B
E000452,U0056,2026-03-10 14:03:00,search,이사,P043,SU0056_1,desktop,B
E000453,U0056,2026-03-10 14:04:00,view_provider,이사,P043,SU0056_1,desktop,B
E000454,U0056,2026-01-04 14:05:00,visit,사진촬영,P034,SU0056_2,mobile,A
E000455,U0056,2026-01-04 14:06:00,search,사진촬영,P034,SU0056_2,mobile,A
E000456,U0056,2026-01-04 14:00:00,view_provider,사진촬영,P034,SU0056_2,mobile,A
E000457,U0056,2026-01-04 14:01:00,start_request,사진촬영,P034,SU0056_2,mobile,A
E000458,U0056,2026-01-04 14:02:00,submit_request,사진촬영,P034,SU0056_2,mobile,A
E000459,U0057,2026-03-08 08:03:00,visit,운동,P050,SU0057_1,mobile,A
E000460,U0057,2026-03-08 08:04:00,search,운동,P050,SU0057_1,mobile,A
E000461,U0057,2026-03-08 08:05:00,view_provider,운동,P050,SU0057_1,mobile,A
E000462,U0057,2026-03-08 08:06:00,start_request,운동,P050,SU0057_1,mobile,A
E000463,U0057,2026-03-08 08:00:00,submit_request,운동,P050,SU0057_1,mobile,A
E000464,U0057,2026-03-08 09:14:00,view_quote,운동,P050,SU0057_1,mobile,A
E000465,U0057,2026-03-08 09:52:00,complete_transaction,운동,P050,SU0057_1,mobile,A
E000466,U0057,2026-03-15 09:52:00,write_review,운동,P050,SU0057_1,mobile,A
E000467,U0057,2026-04-03 12:04:00,visit,이사,P033,SU0057_2,desktop,A
E000468,U0057,2026-04-03 12:05:00,search,이사,P033,SU0057_2,desktop,A
E000469,U0057,2026-04-03 12:06:00,view_provider,이사,P033,SU0057_2,desktop,A
E000470,U0057,2026-04-03 12:00:00,start_request,이사,P033,SU0057_2,desktop,A
E000471,U0058,2026-03-04 17:01:00,visit,인테리어,P044,SU0058_1,mobile,B
E000472,U0058,2026-02-15 11:02:00,visit,사진촬영,P050,SU0058_2,mobile,A
E000473,U0058,2026-02-13 12:03:00,visit,청소,P035,SU0058_3,mobile,B
E000474,U0058,2026-02-13 12:04:00,search,청소,P035,SU0058_3,mobile,B
E000475,U0059,2026-03-12 14:05:00,visit,사진촬영,P032,SU0059_1,mobile,B
E000476,U0059,2026-03-12 14:06:00,search,사진촬영,P032,SU0059_1,mobile,B
E000477,U0059,2026-03-12 14:00:00,view_provider,사진촬영,P032,SU0059_1,mobile,B
E000478,U0059,2026-03-17 14:01:00,visit,이사,P013,SU0059_2,mobile,A
E000479,U0059,2026-03-17 14:02:00,search,이사,P013,SU0059_2,mobile,A
E000480,U0059,2026-05-15 19:03:00,visit,사진촬영,P045,SU0059_3,mobile,A
E000481,U0059,2026-05-15 19:04:00,search,사진촬영,P045,SU0059_3,mobile,A
E000482,U0059,2026-05-15 19:05:00,view_provider,사진촬영,P045,SU0059_3,mobile,A
E000483,U0060,2026-04-26 14:06:00,visit,인테리어,P038,SU0060_1,mobile,A
E000484,U0060,2026-04-26 14:00:00,search,인테리어,P038,SU0060_1,mobile,A
E000485,U0060,2026-04-26 14:01:00,view_provider,인테리어,P038,SU0060_1,mobile,A
E000486,U0060,2026-04-29 21:02:00,visit,사진촬영,P054,SU0060_2,mobile,B
E000487,U0060,2026-04-29 21:03:00,search,사진촬영,P054,SU0060_2,mobile,B
E000488,U0060,2026-04-29 21:04:00,view_provider,사진촬영,P054,SU0060_2,mobile,B
E000489,U0060,2026-04-29 21:05:00,start_request,사진촬영,P054,SU0060_2,mobile,B
E000490,U0061,2026-05-30 11:06:00,visit,청소,P066,SU0061_1,mobile,B
E000491,U0061,2026-05-30 11:00:00,search,청소,P066,SU0061_1,mobile,B
E000492,U0061,2026-05-30 11:01:00,view_provider,청소,P066,SU0061_1,mobile,B
E000493,U0061,2026-04-16 08:02:00,visit,사진촬영,P052,SU0061_2,mobile,B
E000494,U0062,2026-03-20 15:03:00,visit,사진촬영,P064,SU0062_1,mobile,B
E000495,U0062,2026-03-20 15:04:00,search,사진촬영,P064,SU0062_1,mobile,B
E000496,U0062,2026-03-20 15:05:00,view_provider,사진촬영,P064,SU0062_1,mobile,B
E000497,U0062,2026-03-20 15:06:00,start_request,사진촬영,P064,SU0062_1,mobile,B
E000498,U0063,2026-04-06 17:00:00,visit,사진촬영,P073,SU0063_1,mobile,A
E000499,U0063,2026-04-06 17:01:00,search,사진촬영,P073,SU0063_1,mobile,A
E000500,U0063,2026-04-06 17:02:00,view_provider,사진촬영,P073,SU0063_1,mobile,A
E000501,U0063,2026-04-06 17:03:00,start_request,사진촬영,P073,SU0063_1,mobile,A
E000502,U0063,2026-04-06 17:04:00,submit_request,사진촬영,P073,SU0063_1,mobile,A
E000503,U0063,2026-04-06 17:15:00,view_quote,사진촬영,P073,SU0063_1,mobile,A
E000504,U0064,2026-04-08 11:06:00,visit,사진촬영,P075,SU0064_1,desktop,B
E000505,U0064,2026-04-08 11:00:00,search,사진촬영,P075,SU0064_1,desktop,B
E000506,U0064,2026-04-15 18:01:00,visit,인테리어,P071,SU0064_2,mobile,B
E000507,U0064,2026-04-15 18:02:00,search,인테리어,P071,SU0064_2,mobile,B
E000508,U0064,2026-04-15 18:03:00,view_provider,인테리어,P071,SU0064_2,mobile,B
E000509,U0064,2026-04-15 18:04:00,start_request,인테리어,P071,SU0064_2,mobile,B
E000510,U0064,2026-04-15 18:05:00,submit_request,인테리어,P071,SU0064_2,mobile,B
E000511,U0064,2026-04-15 20:34:00,view_quote,인테리어,P071,SU0064_2,mobile,B
E000512,U0065,2026-03-26 19:00:00,visit,사진촬영,P066,SU0065_1,mobile,B
E000513,U0065,2026-03-26 19:01:00,search,사진촬영,P066,SU0065_1,mobile,B
E000514,U0065,2026-03-26 19:02:00,view_provider,사진촬영,P066,SU0065_1,mobile,B
E000515,U0065,2026-03-21 09:03:00,visit,이사,P069,SU0065_2,mobile,B
E000516,U0066,2026-03-18 15:04:00,visit,이사,P023,SU0066_1,mobile,B
E000517,U0066,2026-03-23 16:05:00,visit,인테리어,P009,SU0066_2,mobile,B
E000518,U0066,2026-03-23 16:06:00,search,인테리어,P009,SU0066_2,mobile,B
E000519,U0066,2026-03-31 15:00:00,visit,운동,P036,SU0066_3,mobile,B
E000520,U0066,2026-03-31 15:01:00,search,운동,P036,SU0066_3,mobile,B
E000521,U0066,2026-02-18 09:02:00,visit,인테리어,P027,SU0066_4,mobile,A
E000522,U0067,2026-05-09 15:03:00,visit,청소,P046,SU0067_1,mobile,A
E000523,U0067,2026-05-09 15:04:00,search,청소,P046,SU0067_1,mobile,A
E000524,U0067,2026-04-03 08:05:00,visit,인테리어,P052,SU0067_2,desktop,A
E000525,U0067,2026-04-03 08:06:00,search,인테리어,P052,SU0067_2,desktop,A
E000526,U0067,2026-04-03 08:00:00,view_provider,인테리어,P052,SU0067_2,desktop,A
E000527,U0067,2026-04-03 08:01:00,start_request,인테리어,P052,SU0067_2,desktop,A
E000528,U0068,2026-03-31 18:02:00,visit,인테리어,P073,SU0068_1,mobile,A
E000529,U0068,2026-03-31 18:03:00,search,인테리어,P073,SU0068_1,mobile,A
E000530,U0068,2026-03-31 18:04:00,view_provider,인테리어,P073,SU0068_1,mobile,A
E000531,U0069,2026-03-09 14:05:00,visit,과외,P032,SU0069_1,desktop,B
E000532,U0069,2026-03-09 14:06:00,search,과외,P032,SU0069_1,desktop,B
E000533,U0069,2026-03-02 21:00:00,visit,운동,P020,SU0069_2,desktop,A
E000534,U0069,2026-03-02 21:01:00,search,운동,P020,SU0069_2,desktop,A
E000535,U0069,2026-01-14 17:02:00,visit,인테리어,P070,SU0069_3,mobile,A
E000536,U0069,2026-01-14 17:03:00,search,인테리어,P070,SU0069_3,mobile,A
E000537,U0069,2026-01-14 17:04:00,view_provider,인테리어,P070,SU0069_3,mobile,A
E000538,U0069,2026-01-14 17:05:00,start_request,인테리어,P070,SU0069_3,mobile,A
E000539,U0069,2026-01-14 17:06:00,submit_request,인테리어,P070,SU0069_3,mobile,A
E000540,U0069,2026-01-14 19:18:00,view_quote,인테리어,P070,SU0069_3,mobile,A
E000541,U0069,2026-01-12 14:01:00,visit,사진촬영,P033,SU0069_4,mobile,A
E000542,U0069,2026-01-12 14:02:00,search,사진촬영,P033,SU0069_4,mobile,A
E000543,U0069,2026-01-12 14:03:00,view_provider,사진촬영,P033,SU0069_4,mobile,A
E000544,U0070,2026-02-17 20:04:00,visit,인테리어,P058,SU0070_1,desktop,A
E000545,U0070,2026-02-17 20:05:00,search,인테리어,P058,SU0070_1,desktop,A
E000546,U0070,2026-02-17 20:06:00,view_provider,인테리어,P058,SU0070_1,desktop,A
E000547,U0070,2026-04-25 19:00:00,visit,이사,P020,SU0070_2,mobile,A
E000548,U0070,2026-04-25 19:01:00,search,이사,P020,SU0070_2,mobile,A
E000549,U0070,2026-04-18 19:02:00,visit,인테리어,P026,SU0070_3,mobile,A
E000550,U0070,2026-04-18 19:03:00,search,인테리어,P026,SU0070_3,mobile,A
E000551,U0070,2026-03-20 13:04:00,visit,사진촬영,P014,SU0070_4,desktop,B
E000552,U0071,2026-04-19 21:05:00,visit,청소,P022,SU0071_1,mobile,A
E000553,U0071,2026-04-19 21:06:00,search,청소,P022,SU0071_1,mobile,A
E000554,U0071,2026-04-19 21:00:00,view_provider,청소,P022,SU0071_1,mobile,A
E000555,U0072,2026-02-02 08:01:00,visit,사진촬영,P057,SU0072_1,mobile,B
E000556,U0072,2026-02-02 08:02:00,search,사진촬영,P057,SU0072_1,mobile,B
E000557,U0072,2026-02-02 08:03:00,view_provider,사진촬영,P057,SU0072_1,mobile,B
E000558,U0072,2026-02-22 10:04:00,visit,청소,P076,SU0072_2,mobile,B
E000559,U0072,2026-02-22 10:05:00,search,청소,P076,SU0072_2,mobile,B
E000560,U0073,2026-02-11 14:06:00,visit,과외,P051,SU0073_1,mobile,B
E000561,U0073,2026-02-11 14:00:00,search,과외,P051,SU0073_1,mobile,B
E000562,U0073,2026-02-11 14:01:00,view_provider,과외,P051,SU0073_1,mobile,B
E000563,U0073,2026-02-11 14:02:00,start_request,과외,P051,SU0073_1,mobile,B
E000564,U0073,2026-02-11 14:03:00,submit_request,과외,P051,SU0073_1,mobile,B
E000565,U0073,2026-02-11 16:33:00,view_quote,과외,P051,SU0073_1,mobile,B
E000566,U0073,2026-02-12 08:45:00,complete_transaction,과외,P051,SU0073_1,mobile,B
E000567,U0073,2026-02-22 08:45:00,write_review,과외,P051,SU0073_1,mobile,B
E000568,U0073,2026-04-27 09:00:00,visit,과외,P019,SU0073_2,mobile,B
E000569,U0073,2026-04-27 09:01:00,search,과외,P019,SU0073_2,mobile,B
E000570,U0074,2026-03-13 16:02:00,visit,사진촬영,P046,SU0074_1,desktop,A
E000571,U0074,2026-03-13 16:03:00,search,사진촬영,P046,SU0074_1,desktop,A
E000572,U0074,2026-03-13 16:04:00,view_provider,사진촬영,P046,SU0074_1,desktop,A
E000573,U0074,2026-03-13 16:05:00,start_request,사진촬영,P046,SU0074_1,desktop,A
E000574,U0074,2026-01-17 08:06:00,visit,이사,P067,SU0074_2,mobile,A
E000575,U0074,2026-01-17 08:00:00,search,이사,P067,SU0074_2,mobile,A
E000576,U0074,2026-03-11 12:01:00,visit,이사,P027,SU0074_3,mobile,A
E000577,U0074,2026-03-11 12:02:00,search,이사,P027,SU0074_3,mobile,A
E000578,U0074,2026-03-11 12:03:00,view_provider,이사,P027,SU0074_3,mobile,A
E000579,U0074,2026-03-11 12:04:00,start_request,이사,P027,SU0074_3,mobile,A
E000580,U0074,2026-03-11 12:05:00,submit_request,이사,P027,SU0074_3,mobile,A
E000581,U0074,2026-03-11 13:53:00,view_quote,이사,P027,SU0074_3,mobile,A
E000582,U0074,2026-03-12 08:33:00,complete_transaction,이사,P027,SU0074_3,mobile,A
E000583,U0074,2026-03-25 08:33:00,write_review,이사,P027,SU0074_3,mobile,A
E000584,U0075,2026-04-20 08:02:00,visit,운동,P019,SU0075_1,mobile,A
E000585,U0075,2026-04-20 08:03:00,search,운동,P019,SU0075_1,mobile,A
E000586,U0075,2026-04-20 08:04:00,view_provider,운동,P019,SU0075_1,mobile,A
E000587,U0076,2026-04-06 10:05:00,visit,운동,P045,SU0076_1,mobile,B
E000588,U0076,2026-04-06 10:06:00,search,운동,P045,SU0076_1,mobile,B
E000589,U0076,2026-04-12 13:00:00,visit,운동,P001,SU0076_2,mobile,B
E000590,U0076,2026-04-12 13:01:00,search,운동,P001,SU0076_2,mobile,B
E000591,U0076,2026-04-12 13:02:00,view_provider,운동,P001,SU0076_2,mobile,B
E000592,U0076,2026-04-12 13:03:00,start_request,운동,P001,SU0076_2,mobile,B
E000593,U0076,2026-04-12 13:04:00,submit_request,운동,P001,SU0076_2,mobile,B
E000594,U0076,2026-04-27 10:05:00,visit,사진촬영,P012,SU0076_3,mobile,A
